Location,Time,Indicator,Indicator_Status,Indicator_Value,Employment_Status,QWI-Status,Amount,Unemployment_Rate
Maryland,2015Q1,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.7
Maryland,2018Q1,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.200000000000001
Maryland,2019Q1,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,7.8
Maryland,2021Q1,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,7.9
Maryland,2016Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9
Maryland,2015Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.799999999999999
Maryland,2017Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.7
Maryland,2020Q1,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,7.7
Maryland,2019Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.3
Maryland,2018Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.5
Maryland,2021Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.200000000000001
Maryland,2020Q2,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8
Maryland,2015Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,11.4
Maryland,2016Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,10.4
Maryland,2017Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,10.6
Maryland,2018Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,10.100000000000001
Maryland,2019Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9.9
Maryland,2020Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.200000000000001
Maryland,2015Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9.5
Maryland,2018Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.7
Maryland,2017Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9.1
Maryland,2016Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9.3
Maryland,2019Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9.5
Maryland,2020Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.1
Maryland,2021Q3,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,9.700000000000001
Maryland,2016Q1,Maryland Workers by Industry,23,Construction,,Workers,156151,
Maryland,2015Q1,Maryland Workers by Industry,23,Construction,,Workers,147876,
Maryland,2017Q1,Maryland Workers by Industry,23,Construction,,Workers,158621,
Maryland,2019Q1,Maryland Workers by Industry,23,Construction,,Workers,163424,
Maryland,2021Q4,Maryland Turnover Rate by Industry,23,Construction,,Turnover Rate,8.3
Maryland,2020Q1,Maryland Workers by Industry,23,Construction,,Workers,166576,
Maryland,2021Q1,Maryland Workers by Industry,23,Construction,,Workers,160549,
Maryland,2015Q2,Maryland Workers by Industry,23,Construction,,Workers,148893,
Maryland,2016Q2,Maryland Workers by Industry,23,Construction,,Workers,157446,
Maryland,2018Q1,Maryland Workers by Industry,23,Construction,,Workers,160829,
Maryland,2018Q2,Maryland Workers by Industry,23,Construction,,Workers,161764,
Maryland,2017Q2,Maryland Workers by Industry,23,Construction,,Workers,158519,
Maryland,2019Q2,Maryland Workers by Industry,23,Construction,,Workers,164648,
Maryland,2020Q2,Maryland Workers by Industry,23,Construction,,Workers,162632,
Maryland,2015Q3,Maryland Workers by Industry,23,Construction,,Workers,157183,
Maryland,2021Q2,Maryland Workers by Industry,23,Construction,,Workers,161286,
Maryland,2017Q3,Maryland Workers by Industry,23,Construction,,Workers,165422,
Maryland,2016Q3,Maryland Workers by Industry,23,Construction,,Workers,163488,
Maryland,2018Q3,Maryland Workers by Industry,23,Construction,,Workers,168581,
Maryland,2019Q3,Maryland Workers by Industry,23,Construction,,Workers,171159,
Maryland,2020Q3,Maryland Workers by Industry,23,Construction,,Workers,162879,
Maryland,2021Q3,Maryland Workers by Industry,23,Construction,,Workers,165462,
Maryland,2015Q4,Maryland Workers by Industry,23,Construction,,Workers,160345,
Maryland,2016Q4,Maryland Workers by Industry,23,Construction,,Workers,163995,
Maryland,2017Q4,Maryland Workers by Industry,23,Construction,,Workers,165233,
Maryland,2018Q4,Maryland Workers by Industry,23,Construction,,Workers,168463,
Maryland,2019Q4,Maryland Workers by Industry,23,Construction,,Workers,171302,
Maryland,2020Q4,Maryland Workers by Industry,23,Construction,,Workers,163296,
Maryland,2017Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4554,
Maryland,2015Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4449,
Maryland,2019Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4745,
Maryland,2021Q4,Maryland Workers by Industry,23,Construction,,Workers,164210,
Maryland,2016Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4304,
Maryland,2018Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4688,
Maryland,2020Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5135,
Maryland,2021Q1,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,0,
Maryland,2018Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4981,
Maryland,2017Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4784,
Maryland,2015Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4513,
Maryland,2016Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4601,
Maryland,2019Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5107,
Maryland,2020Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5590,
Maryland,2021Q2,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,0,
Maryland,2015Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4063,
Maryland,2016Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4276,
Maryland,2017Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4108,
Maryland,2018Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4240,
Maryland,2019Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4265,
Maryland,2020Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4903,
Maryland,2021Q3,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,0,
Maryland,2017Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5030,
Maryland,2016Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4864,
Maryland,2015Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,4986,
Maryland,2018Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5112,
Maryland,2019Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5310,
Maryland,2020Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5910,
Maryland,2021Q4,Maryland Average Earnings by Industry,61,Educational Services,,Earnings,5860,
Maryland,2017Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,4133,
Maryland,2015Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,4066,
Maryland,2016Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,3412,
Maryland,2018Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,3912,
Maryland,2019Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,4521,
Maryland,2020Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-33320,
Maryland,2015Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-11201,
Maryland,2021Q1,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,0,
Maryland,2016Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-8025,
Maryland,2017Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-7712,
Maryland,2018Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-10374,
Maryland,2020Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-19246,
Maryland,2021Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,0,
Maryland,2015Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,2293,
Maryland,2019Q2,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-10278,
Maryland,2018Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,819,
Maryland,2016Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,2034,
Maryland,2019Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-10236,
Maryland,2021Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,0,
Maryland,2017Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,577,
Maryland,2020Q3,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,-967,
Maryland,2015Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,5890,
Maryland,2016Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,4122,
Maryland,2017Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,7852,
Maryland,2018Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,8766,
Maryland,2019Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,4696,
Maryland,2020Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,140,
Maryland,2021Q4,Maryland Job Net Change by Industry,61,Educational Services,,Job Change,3439,
Maryland,2015Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,12080,
Maryland,2016Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,12046,
Maryland,2018Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,13130,
Maryland,2017Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,13053,
Maryland,2019Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,14523,
Maryland,2021Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,0,
Maryland,2020Q1,Maryland New Hires by Industry,61,Educational Services,,New Hires,13205,
Maryland,2015Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,13137,
Maryland,2017Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,15458,
Maryland,2016Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,14043,
Maryland,2018Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,15554,
Maryland,2021Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,0,
Maryland,2020Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,8231,
Maryland,2019Q2,Maryland New Hires by Industry,61,Educational Services,,New Hires,16230,
Maryland,2015Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,26351,
Maryland,2016Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,30091,
Maryland,2017Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,28020,
Maryland,2018Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,26915,
Maryland,2020Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,14735,
Maryland,2019Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,27537,
Maryland,2021Q3,Maryland New Hires by Industry,61,Educational Services,,New Hires,0,
Maryland,2015Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,15089,
Maryland,2017Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,15009,
Maryland,2016Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,14545,
Maryland,2018Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,17259,
Maryland,2020Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,13686,
Maryland,2019Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,15646,
Maryland,2015Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,14416,
Maryland,2021Q4,Maryland New Hires by Industry,61,Educational Services,,New Hires,17985,
Maryland,2016Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,14000,
Maryland,2017Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,14490,
Maryland,2018Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,14694,
Maryland,2020Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,52484,
Maryland,2019Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,15363,
Maryland,2016Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,30109,
Maryland,2021Q1,Maryland Separations by Industry,61,Educational Services,,Seperation,0,
Maryland,2015Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,33129,
Maryland,2018Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,35068,
Maryland,2017Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,32449,
Maryland,2019Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,36951,
Maryland,2020Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,44962,
Maryland,2015Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,32215,
Maryland,2021Q2,Maryland Separations by Industry,61,Educational Services,,Seperation,0,
Maryland,2017Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,34601,
Maryland,2016Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,36768,
Maryland,2019Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,45491,
Maryland,2020Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,22862,
Maryland,2021Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,0,
Maryland,2018Q3,Maryland Separations by Industry,61,Educational Services,,Seperation,33762,
Maryland,2015Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,20671,
Maryland,2016Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,20019,
Maryland,2018Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,21077,
Maryland,2019Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,23160,
Maryland,2020Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,40745,
Maryland,2017Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,19766,
Maryland,2021Q4,Maryland Separations by Industry,61,Educational Services,,Seperation,21177,
Maryland,2015Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,6.6000000000000005
Maryland,2016Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,6.5
Maryland,2019Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,7.3
Maryland,2020Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,7.9
Maryland,2017Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,6.4
Maryland,2018Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,7.1
Maryland,2021Q1,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,0
Maryland,2015Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,4.7
Maryland,2016Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,5
Maryland,2017Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,5.1
Maryland,2019Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,6.9
Maryland,2020Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,5
Maryland,2018Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,4.7
Maryland,2021Q2,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,0
Maryland,2015Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,3.5000000000000004
Maryland,2017Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,3.4000000000000004
Maryland,2018Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,3.5000000000000004
Maryland,2016Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,3.5000000000000004
Maryland,2019Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,4
Maryland,2021Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,0
Maryland,2020Q3,Maryland Turnover Rate by Industry,61,Educational Services,,Turnover Rate,2.7
